ID,DATA,DIALOG,CLASS,,
2843,หน้ามืดตาลายเวียนหัว,22,เวียนศีรษะ บ้านหมุน,,
2844,เวียนหัวตาลาย,22,เวียนศีรษะ บ้านหมุน,,
2845,เวียนหัวมาก คล้ายๆจะเป็นลม,22,เวียนศีรษะ บ้านหมุน,,
2846,เวียนหัวจะอาเจียน,22,เวียนศีรษะ บ้านหมุน,,
2847,อาการเวียนหัวจะอาเจียน,22,เวียนศีรษะ บ้านหมุน,,
2848,เวียนหัวมาก บ้านหมุน,22,เวียนศีรษะ บ้านหมุน,,
2849,เวียนหัวจะอ้วก,22,เวียนศีรษะ บ้านหมุน,,
2850,อาการเวียนหัวจะอ้วก,22,เวียนศีรษะ บ้านหมุน,,
2851,เวียนศีรษะตาลาย,22,เวียนศีรษะ บ้านหมุน,,
2852,เวียนศีรษะมาก คล้ายๆจะเป็นลม,22,เวียนศีรษะ บ้านหมุน,,
2853,เวียนศีรษะจะอาเจียน,22,เวียนศีรษะ บ้านหมุน,,
2854,อาการเวียนศีรษะจะอาเจียน,22,เวียนศีรษะ บ้านหมุน,,
2855,เวียนศีรษะมาก บ้านหมุน,22,เวียนศีรษะ บ้านหมุน,,
2856,เวียนศีรษะจะอ้วก,22,เวียนศีรษะ บ้านหมุน,,
2857,อาการเวียนศีรษะจะอ้วก,22,เวียนศีรษะ บ้านหมุน,,
2858,ผมเวียนหัวจะอาเจียน,22,เวียนศีรษะ บ้านหมุน,,
2859,เราอาการเวียนหัวจะอาเจียน,22,เวียนศีรษะ บ้านหมุน,,
2860,ข้าเวียนหัวมาก บ้านหมุน,22,เวียนศีรษะ บ้านหมุน,,
2861,ฉันเวียนหัวจะอ้วก,22,เวียนศีรษะ บ้านหมุน,,
2862,กระผมอาการเวียนหัวจะอ้วก,22,เวียนศีรษะ บ้านหมุน,,
2863,ผมเวียนศีรษะตาลาย,22,เวียนศีรษะ บ้านหมุน,,
2864,เราเวียนศีรษะมาก คล้ายๆจะเป็นลม,22,เวียนศีรษะ บ้านหมุน,,
2865,ฉันเวียนศีรษะจะอาเจียน,22,เวียนศีรษะ บ้านหมุน,,
2866,ฉันมีอาการเวียนศีรษะจะอาเจียน,22,เวียนศีรษะ บ้านหมุน,,
2867,เราเวียนศีรษะมาก บ้านหมุน,22,เวียนศีรษะ บ้านหมุน,,
2868,ผมเวียนศีรษะจะอ้วก,22,เวียนศีรษะ บ้านหมุน,,
2869,ดิฉันอาการเวียนศีรษะจะอ้วก,22,เวียนศีรษะ บ้านหมุน,,
2870,ผมอาการพะอึดพะอม,22,เวียนศีรษะ บ้านหมุน,,
2871,เราอาการเวียนหัว,22,เวียนศีรษะ บ้านหมุน,,
2872,ข้ามีอาการเวียนหัว,22,เวียนศีรษะ บ้านหมุน,,
2873,ข้าพเจ้ารู้สึกเวียนหัวโคลงเคลง,22,เวียนศีรษะ บ้านหมุน,,
2874,ผมรู้สึกเวียนหัวแบบโคลงเคลง,22,เวียนศีรษะ บ้านหมุน,,
2875,ฉันมีอาการหน้ามืดตาลายคล้ายจะเป็นลม,22,เวียนศีรษะ บ้านหมุน,,
2876,เรามีอาการบ้านหมุน,22,เวียนศีรษะ บ้านหมุน,,
2877,ฉันมีอาการสิ่งรอบข้างหมุน,22,เวียนศีรษะ บ้านหมุน,,
2878,ดิฉันมีอาการเมารถ,22,เวียนศีรษะ บ้านหมุน,,
2879,ฉันมีอาการเมาเรือ,22,เวียนศีรษะ บ้านหมุน,,
2880,ดิฉันมีอาการวิงเวียน,22,เวียนศีรษะ บ้านหมุน,,
2881,กระผมมีอาการพะอึดพะอม,22,เวียนศีรษะ บ้านหมุน,,
2882,อาการที่มีความรู้สึกมีน ๆ หวิว,22,เวียนศีรษะ บ้านหมุน,,
2883,อาการเวียนหัว หรือมึนงง ,22,เวียนศีรษะ บ้านหมุน,,
2884,อาการเวียนหัวและมึนงง ,22,เวียนศีรษะ บ้านหมุน,,
2885,อาการเวียนศีรษะ หรือมึนงง ,22,เวียนศีรษะ บ้านหมุน,,
2886,อาการเวียนศีรษะและมึนงง ,22,เวียนศีรษะ บ้านหมุน,,
2887,อาการเวียนหัวบ่อยๆ,22,เวียนศีรษะ บ้านหมุน,,
2888,มีอาการเวียนหัวบ่อยๆ,22,เวียนศีรษะ บ้านหมุน,,
2889,อาการมึนเวียนศีรษะ,22,เวียนศีรษะ บ้านหมุน,,
2890,อาการบ้านหมุน,22,เวียนศีรษะ บ้านหมุน,,
2891,อาการเวียนหัวอย่างมาก,22,เวียนศีรษะ บ้านหมุน,,
2892,อาการมึนศีรษะไปจนถึงอาการวิงเวียนศีรษะ,22,เวียนศีรษะ บ้านหมุน,,
2893,มีอาการเวียนศีรษะและมึนงง ,22,เวียนศีรษะ บ้านหมุน,,
2894,รู้สึกว่าตนเองหมุน,22,เวียนศีรษะ บ้านหมุน,,
2895,อาการมึนศีรษะไปจนถึงอาการวิงเวียนศีรษะ เวียนหัว,22,เวียนศีรษะ บ้านหมุน,,
2896,มีอาการมึนเวียนศีรษะ,22,เวียนศีรษะ บ้านหมุน,,
2897,มีอาการบ้านหมุน,22,เวียนศีรษะ บ้านหมุน,,
2898,มีอาการเวียนหัวอย่างมาก,22,เวียนศีรษะ บ้านหมุน,,
