ID,Data_Text,Result
1840,ผมแพทย์นัดพบวันนี้มาฉีดยา,หมอนัด
1841,ผมแพทย์นัดพบ,หมอนัด
1842,ผมมาพบปะกับแพทย์วันนี้,หมอนัด
1843,ผมมาพบปะกับแพทย์วันนี้จะต้องรับการรักษา,หมอนัด
1844,ผมมาพบปะกับแพทย์วันนี้มารับยา,หมอนัด
1845,ผมมาพบปะกับแพทย์วันนี้มาฉีดยา,หมอนัด
1846,ผมมาพบปะกับแพทย์,หมอนัด
1847,ผมแพทย์เรียกมาวันนี้,หมอนัด
1848,ผมแพทย์เรียกมาวันนี้จะต้องรับการรักษา,หมอนัด
1849,ผมแพทย์เรียกมาวันนี้มารับยา,หมอนัด
1850,ผมแพทย์เรียกมาวันนี้มาฉีดยา,หมอนัด
1851,ผมแพทย์เรียกมา,หมอนัด
1852,ผมแพทย์นัดหมายมาวันนี้,หมอนัด
1853,ผมแพทย์นัดหมายมาวันนี้จะต้องรับการรักษา,หมอนัด
1854,ผมแพทย์นัดหมายมาวันนี้มารับยา,หมอนัด
1855,ผมแพทย์นัดหมายมาวันนี้มาฉีดยา,หมอนัด
1856,ผมแพทย์นัดหมายมา,หมอนัด
1857,ผมแพทย์นัดมาวันนี้,หมอนัด
1858,ผมแพทย์นัดมาวันนี้จะต้องรับการรักษา,หมอนัด
1859,ผมแพทย์นัดมาวันนี้มารับยา,หมอนัด
1860,ผมแพทย์นัดมาวันนี้มาฉีดยา,หมอนัด
1861,ผมแพทย์นัดมา,หมอนัด
1862,ผมแพทย์นัดวันนี้,หมอนัด
1863,ผมแพทย์นัดวันนี้จะต้องรับการรักษา,หมอนัด
1864,ผมแพทย์นัดวันนี้มารับยา,หมอนัด
1865,ผมแพทย์นัดวันนี้มาฉีดยา,หมอนัด
1866,ผมแพทย์นัด,หมอนัด
1867,ผมมาพบแพทย์วันนี้,หมอนัด
1868,ผมมาพบแพทย์วันนี้จะต้องรับการรักษา,หมอนัด
1869,ผมมาพบแพทย์วันนี้มารับยา,หมอนัด
1870,ผมมาพบแพทย์วันนี้มาฉีดยา,หมอนัด
1871,ผมมาพบแพทย์,หมอนัด
1872,ผมแพทย์ขอพบวันนี้,หมอนัด
1873,ผมแพทย์ขอพบวันนี้จะต้องรับการรักษา,หมอนัด
1874,ผมแพทย์ขอพบวันนี้มารับยา,หมอนัด
1875,ผมแพทย์ขอพบวันนี้มาฉีดยา,หมอนัด
1876,ผมแพทย์ขอพบ,หมอนัด
1877,ผมมาหาผู้รักษาวันนี้,หมอนัด
1878,ผมมาหาผู้รักษาวันนี้จะต้องรับการรักษา,หมอนัด
1879,ผมมาหาผู้รักษาวันนี้มารับยา,หมอนัด
1880,ผมมาหาผู้รักษาวันนี้มาฉีดยา,หมอนัด
1881,ผมมาหาผู้รักษา,หมอนัด
